InvoiceNo,Stock Code,Description,Quantity,InvoiceDate,Price,Customer,Region
2012000696,MPA5059C_MNT4P_1000H1__D_TZH_001,Автоматический выключатель Masterpact NT 4 полюса,2,16.12.18,7920,Торговый дом ЭНСИ ТОО,Север
2012002182,XS108BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,4,16.12.18,54,Торговый дом ЭНСИ ТОО,Север
2012002182,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,10,16.12.18,111,Торговый дом ЭНСИ ТОО,Север
2012002182,XS118BLPAM12,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,4,16.12.18,49,Торговый дом ЭНСИ ТОО,Север
2012002182,XB7ED33P,ПЕРЕКЛЮЧАТЕЛЬ 3ПОЗ.2НО ,20,16.12.18,55,Торговый дом ЭНСИ ТОО,Север
2012002182,ATV312H037M2,ПРЕОБР ЧАСТОТЫ ATV312 0.3 ,1,16.12.18,101,Торговый дом ЭНСИ ТОО,Север
2012002182,ATV312H037N4,ПРЕОБР ЧАСТОТЫ ATV312 0.3 ,4,16.12.18,642,Торговый дом ЭНСИ ТОО,Север
2011002668,RXM4AB2BD,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,10,16.12.18,54,Торговый дом ЭНСИ ТОО,Север
2011002668,RXM4AB2P7,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,16,16.12.18,94,Торговый дом ЭНСИ ТОО,Север
2011002668,RXZE2M114M,ПРОСТАЯ КОЛОДКА С КОМБИНИ ,25,16.12.18,80,Торговый дом ЭНСИ ТОО,Север
2011002668,XUB4BPANL2,ФОТОЭЛЕКТРИЧЕСКИЙ ДАТЧИКSN 0.1 M,2,16.12.18,59,Торговый дом ЭНСИ ТОО,Север
2011002668,XS112BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,5,16.12.18,57,Торговый дом ЭНСИ ТОО,Север
2011002668,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,30,16.12.18,339,Торговый дом ЭНСИ ТОО,Север
2011002668,XB7ED33P,ПЕРЕКЛЮЧАТЕЛЬ 3ПОЗ.2НО ,10,16.12.18,28,Торговый дом ЭНСИ ТОО,Север
2011002668,RSB1A120BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,50,16.12.18,108,Торговый дом ЭНСИ ТОО,Север
2011002782,RXM4AB2BD,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,10,16.12.18,54,Торговый дом ЭНСИ ТОО,Север
2011002782,RXZE2M114M,ПРОСТАЯ КОЛОДКА С КОМБИНИ ,10,16.12.18,32,Торговый дом ЭНСИ ТОО,Север
2011002782,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,20,16.12.18,226,Торговый дом ЭНСИ ТОО,Север
2011002782,DL1CJ0243,СВЕТОДИОДН. ЭЛЕМЕНТ 24В ЗЕЛЕН.,30,16.12.18,146,Торговый дом ЭНСИ ТОО,Север
2011002782,XB7ED33P,ПЕРЕКЛЮЧАТЕЛЬ 3ПОЗ.2НО ,10,16.12.18,28,Торговый дом ЭНСИ ТОО,Север
2011002782,RSB1A120RD,РЕЛЕ РСВ 1CO  6В ПОСТ.ТОК ,10,16.12.18,25,Торговый дом ЭНСИ ТОО,Север
2011002782,VAMU4,Авт. выключатель 2.54A ,24,16.12.18,515,Торговый дом ЭНСИ ТОО,Север
2012000110,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,30,16.12.18,319,Торговый дом ЭНСИ ТОО,Север
2012000110,ZB5AD28,ГОЛОВКА ДЛЯ ТУМБЛЕРН. ПЕР ,3,16.12.18,15,Торговый дом ЭНСИ ТОО,Север
2012000110,ZB5AZ105,КОРП. КНОПКИ С КЛЕММ. ЗАЖ ,3,16.12.18,10,Торговый дом ЭНСИ ТОО,Север
2012000110,XB7ED25P,ПЕРЕКЛЮЧАТЕЛЬ 2ПОЗ. НЗ НО ,10,16.12.18,26,Торговый дом ЭНСИ ТОО,Север
2012000110,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,50,16.12.18,103,Торговый дом ЭНСИ ТОО,Север
2012000110,RSB2A080RD,РЕЛЕ РСВ 2CO  6В ПОСТ.ТОК ,10,16.12.18,25,Торговый дом ЭНСИ ТОО,Север
2012000110,RSZE1S35M,КОЛОДКА ,20,16.12.18,85,Торговый дом ЭНСИ ТОО,Север
2012000110,RSZR215,ЗАЖИМНАЯ ПРУЖИНА ,20,16.12.18,4,Торговый дом ЭНСИ ТОО,Север
2012000485,RXM4AB2BD,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,10,16.12.18,52,Торговый дом ЭНСИ ТОО,Север
2012000485,LADN11,ДОП. КОНТ. БЛОК  1НО+1НЗ ,2,16.12.18,10,Торговый дом ЭНСИ ТОО,Север
2012000485,LADN22,ДОП. КОНТ. БЛОК  2НО+2НЗ ,2,16.12.18,16,Торговый дом ЭНСИ ТОО,Север
2012000485,XS112BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,30,16.12.18,327,Торговый дом ЭНСИ ТОО,Север
2012000485,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,30,16.12.18,327,Торговый дом ЭНСИ ТОО,Север
2012000485,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,50,16.12.18,106,Торговый дом ЭНСИ ТОО,Север
2012000485,VW3A1105,АДАПТОР RJ45 ГНЕЗДО-ГНЕЗД ,1,16.12.18,13,Торговый дом ЭНСИ ТОО,Север
2012000485,PMU0910M,Контактор 9А 220В 50Гц ,2,16.12.18,13,Торговый дом ЭНСИ ТОО,Север
2012000485,16029,АМПЕРМЕТР АНАЛОГ.30А ПРЯМОГО ВКЛЮЧЕНИЯ,5,16.12.18,229,Торговый дом ЭНСИ ТОО,Север
2012000486,ATV61HD11N4,ATV61 11 кВт 15ЛС 500 В с ,2,16.12.18,1498,Торговый дом ЭНСИ ТОО,Север
2012000486,ATV61HD15N4,ATV61 15 кВт 20ЛС 500 В с ,2,16.12.18,1813,Торговый дом ЭНСИ ТОО,Север
2012000486,ATV61HU15N4,ATV61 1.5 кВт 2ЛС 500 В с ,5,16.12.18,1569,Торговый дом ЭНСИ ТОО,Север
2012000486,ATV61HU22N4,ATV61 2.2 кВт 3ЛС 500 В с ,2,16.12.18,725,Торговый дом ЭНСИ ТОО,Север
2012000486,ATV61HU30N4,ATV61 3 кВт  500 В с ЭМС ,5,16.12.18,2072,Торговый дом ЭНСИ ТОО,Север
2012000486,ATV61HU40N4,ATV61 4 кВт 5ЛС 500 В с Э ,6,16.12.18,2922,Торговый дом ЭНСИ ТОО,Север
2012000486,ATV61HU55N4,ATV61 5.5 кВт 7.5ЛС 500 В ,9,16.12.18,4700,Торговый дом ЭНСИ ТОО,Север
2012000486,ATV61HU75N4,ATV61 7.5 кВт 10ЛС 500 В ,3,16.12.18,1851,Торговый дом ЭНСИ ТОО,Север
2012001158,XS112BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,16,16.12.18,188,Торговый дом ЭНСИ ТОО,Север
2012001158,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,160,16.12.18,366,Торговый дом ЭНСИ ТОО,Север
2012001158,04034,РАСПР.КОЛОД. POLYBLOC. 250 A. 4 ПОЛЮСА,6,16.12.18,302,Торговый дом ЭНСИ ТОО,Север
2012001598,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,30,16.12.18,310,Торговый дом ЭНСИ ТОО,Север
2012001598,ATV312H037N4,ПРЕОБР ЧАСТОТЫ ATV312 0.3 ,5,16.12.18,745,Торговый дом ЭНСИ ТОО,Север
2012001646,XS112BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,10,16.12.18,103,Торговый дом ЭНСИ ТОО,Север
2012001646,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,100,16.12.18,201,Торговый дом ЭНСИ ТОО,Север
2012001646,ATV312H037N4,ПРЕОБР ЧАСТОТЫ ATV312 0.3 ,1,16.12.18,149,Торговый дом ЭНСИ ТОО,Север
2012001646,LC1F185,КОНТАКТОР F 3P. 185 А.БЕЗ ,1,16.12.18,243,Торговый дом ЭНСИ ТОО,Север
2012001880,XS112BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,5,16.12.18,53,Торговый дом ЭНСИ ТОО,Север
2012001880,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,60,16.12.18,633,Торговый дом ЭНСИ ТОО,Север
2012001880,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,200,16.12.18,411,Торговый дом ЭНСИ ТОО,Север
2012001880,VW3A1105,АДАПТОР RJ45 ГНЕЗДО-ГНЕЗД ,1,16.12.18,13,Торговый дом ЭНСИ ТОО,Север
2013000220,ABL1REM24042,БЛОК ПИТАНИЯ 24В. 100ВТ.4.2А,1,16.12.18,35,Торговый дом ЭНСИ ТОО,Север
2013000220,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,70,16.12.18,807,Торговый дом ЭНСИ ТОО,Север
2013000220,XB7EA45P,КНОПКА КРАСНАЯ НЗ НО ,10,16.12.18,14,Торговый дом ЭНСИ ТОО,Север
2013000220,XB7ED33P,ПЕРЕКЛЮЧАТЕЛЬ 3ПОЗ.2НО ,10,16.12.18,29,Торговый дом ЭНСИ ТОО,Север
2013000220,XB7EV03BP,СВЕТОДИОД СИГНАЛЬНЫЙ 24В ,10,16.12.18,18,Торговый дом ЭНСИ ТОО,Север
2013000220,XB7EV04BP,СВЕТОСИГНАЛЬНАЯ ЛАМПА КРА ,10,16.12.18,18,Торговый дом ЭНСИ ТОО,Север
2013000220,XB7NA25,КНОПКА 22ММ ЧЕРНАЯ С ВОЗВРАТОМ НО + НЗ,10,16.12.18,19,Торговый дом ЭНСИ ТОО,Север
2013000220,XB7ND25,ПЕРЕКЛЮЧАТЕЛЬ 22ММ 2 ПОЗИЦИИ 1НО + 1НЗ,10,16.12.18,24,Торговый дом ЭНСИ ТОО,Север
2013000220,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,40,16.12.18,91,Торговый дом ЭНСИ ТОО,Север
2013000148,XVMB2RGSB,СВЕТ.КОЛОННА 45ММ КР.ЗЕЛ. ,1,16.12.18,34,Торговый дом ЭНСИ ТОО,Север
2013000148,RE11RAMU,РЕЛЕ ВРЕМЕНИ С ВЫДЕРЖКОЙ ,5,16.12.18,130,Торговый дом ЭНСИ ТОО,Север
2013000148,ATV61H075N4,ATV61 0.75 кВт 1ЛС 500 В ,1,16.12.18,347,Торговый дом ЭНСИ ТОО,Север
2013000148,ATV61HU15N4,ATV61 1.5 кВт 2ЛС 500 В с ,2,16.12.18,752,Торговый дом ЭНСИ ТОО,Север
2013000148,ATV61HU22N4,ATV61 2.2 кВт 3ЛС 500 В с ,4,16.12.18,1724,Торговый дом ЭНСИ ТОО,Север
2013000148,ATV61HU30N4,ATV61 3 кВт  500 В с ЭМС ,1,16.12.18,498,Торговый дом ЭНСИ ТОО,Север
2013000148,ATV61HU40N4,ATV61 4 кВт 5ЛС 500 В с Э ,5,16.12.18,2917,Торговый дом ЭНСИ ТОО,Север
2013000148,ATV61HU55N4,ATV61 5.5 кВт 7.5ЛС 500 В ,5,16.12.18,3153,Торговый дом ЭНСИ ТОО,Север
2013000148,ATV61HU75N4,ATV61 7.5 кВт 10ЛС 500 В ,3,16.12.18,2205,Торговый дом ЭНСИ ТОО,Север
2013000442,SR2USB01,КАБЕЛЬ ДЛЯ СВЯЗИ С ПК ЧЕРЕЗ ПОРТ USB,1,16.12.18,36,Торговый дом ЭНСИ ТОО,Север
2013000442,RXM4AB2BD,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,10,16.12.18,53,Торговый дом ЭНСИ ТОО,Север
2013000442,RXZE2M114M,ПРОСТАЯ КОЛОДКА С КОМБИНИ ,10,16.12.18,33,Торговый дом ЭНСИ ТОО,Север
2013000442,GVAN11,ДОП. КОНТАКТЫ МГНОВ. ДЕЙС ,40,16.12.18,169,Торговый дом ЭНСИ ТОО,Север
2013000442,ABL1A02,ЗАЩЁЛКИВАЮЩАЯСЯ ПЛАТА ДЛЯ DIN-РЕЙКИ 35ММ,5,16.12.18,12,Торговый дом ЭНСИ ТОО,Север
2013000442,ABL1REM24042,БЛОК ПИТАНИЯ 24В. 100ВТ.4.2А,8,16.12.18,261,Торговый дом ЭНСИ ТОО,Север
2013000442,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,10,16.12.18,111,Торговый дом ЭНСИ ТОО,Север
2013000442,XVMB2RGSB,СВЕТ.КОЛОННА 45ММ КР.ЗЕЛ. ,7,16.12.18,225,Торговый дом ЭНСИ ТОО,Север
2013000442,XB7EA45P,КНОПКА КРАСНАЯ НЗ НО ,10,16.12.18,13,Торговый дом ЭНСИ ТОО,Север
2013000442,XB7ES545P,КНОПКА АВАР. ОСТАН. 1НЗ+1 ,10,16.12.18,37,Торговый дом ЭНСИ ТОО,Север
2013000442,XB7EV03BP,СВЕТОДИОД СИГНАЛЬНЫЙ 24В ,10,16.12.18,17,Торговый дом ЭНСИ ТОО,Север
2013000442,XB7NA25,КНОПКА 22ММ ЧЕРНАЯ С ВОЗВРАТОМ НО + НЗ,10,16.12.18,18,Торговый дом ЭНСИ ТОО,Север
2013000442,RE11RAMU,РЕЛЕ ВРЕМЕНИ С ВЫДЕРЖКОЙ ,20,16.12.18,495,Торговый дом ЭНСИ ТОО,Север
2013000442,ATV312H037N4,ПРЕОБР ЧАСТОТЫ ATV312 0.3 ,9,16.12.18,1475,Торговый дом ЭНСИ ТОО,Север
2013000442,TCSMCNAM3M002P,АДАПТЕР RJ45 - USB ,1,16.12.18,43,Торговый дом ЭНСИ ТОО,Север
2013000442,ATV71HD18N4Z,ПРЕОБР ЧАСТОТЫ ATV71 480В 18.5КВТ ЭМС,7,16.12.18,8673,Торговый дом ЭНСИ ТОО,Север
2013000442,ATV71HU75N4Z,ATV71 480 В 7.5кВт 10 лс ,2,16.12.18,1473,Торговый дом ЭНСИ ТОО,Север
2013000442,VAMU2C5,Авт. выключатель 1.62.5A ,24,16.12.18,480,Торговый дом ЭНСИ ТОО,Север
2013000442,VAMU4,Авт. выключатель 2.54A ,48,16.12.18,978,Торговый дом ЭНСИ ТОО,Север
2013000442,VAMU6C3,Авт. выключатель 46.3A ,24,16.12.18,489,Торговый дом ЭНСИ ТОО,Север
2013000442,GVAD0101,КОНТАКТ АВАР.ОТКЛ. НЗ+ДОП ,40,16.12.18,287,Торговый дом ЭНСИ ТОО,Север
2013000442,15306,ЩИТ.РОЗ. PC DIN 2П+T 16A250В,10,16.12.18,127,Торговый дом ЭНСИ ТОО,Север
2013000442,04202,2 ШИНКИ ЗАЗЕМЛЕНИЯ. 12 МОДУЛЕЙ,8,16.12.18,176,Торговый дом ЭНСИ ТОО,Север
2013000442,04210,КОМПЛ. ШИНКИ ЗАНУЛЕНИЯ ,8,16.12.18,15,Торговый дом ЭНСИ ТОО,Север
2013000442,AZ5DE0071,ДВОЙНОЙ КАБ. ОКОНЕЧНИК 2X0.75MM2,1000,16.12.18,43,Торговый дом ЭНСИ ТОО,Север
2013000442,AZ5DE0151,ДВОЙНОЙ КАБ. ОКОНЕЧНИК 2X1.5MM2,1000,16.12.18,43,Торговый дом ЭНСИ ТОО,Север
2013000442,AZ5DE0255,ДВОЙНОЙ КАБ. ОКОНЕЧНИК 2X2.5 MM2,1000,16.12.18,67,Торговый дом ЭНСИ ТОО,Север
2013000442,DZ5CE007D,ИЗОЛИР. КАБЕЛЬН. ОКОНЕЧНИ ,3000,16.12.18,110,Торговый дом ЭНСИ ТОО,Север
2013000442,DZ5CE015D,ИЗОЛИР. КАБЕЛЬН. ОКОНЕЧНИ ,2000,16.12.18,74,Торговый дом ЭНСИ ТОО,Север
2013000494,VW3A8306R30,Кабель 3 м. 2х RJ45 ,2,16.12.18,28,Торговый дом ЭНСИ ТОО,Север
2013000494,VW3A8306TF10,Т-образный ответвитель Mo ,3,16.12.18,67,Торговый дом ЭНСИ ТОО,Север
2013000494,TCSMCNAM3M002P,АДАПТЕР RJ45 - USB ,1,16.12.18,43,Торговый дом ЭНСИ ТОО,Север
2013000494,ATV61HU55N4,ATV61 5.5 кВт 7.5ЛС 500 В ,1,16.12.18,606,Торговый дом ЭНСИ ТОО,Север
2013000494,ATV61HU55N4Z,ATV61 5.5 кВт 7.5ЛС 500 В ,2,16.12.18,1033,Торговый дом ЭНСИ ТОО,Север
2013000583,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,50,16.12.18,539,Торговый дом ЭНСИ ТОО,Север
2013000583,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,80,16.12.18,168,Торговый дом ЭНСИ ТОО,Север
2013000583,RSB2A080BD,РЕЛЕ РСВ 2CO  24В ПОСТ.ТОК,20,16.12.18,46,Торговый дом ЭНСИ ТОО,Север
2013000583,ATV71HD11N4,ATV71 480 В 11кВт 15 лс С ,1,16.12.18,962,Торговый дом ЭНСИ ТОО,Север
2013000583,VCF2,АВАРИЙНЫЙ ВЫКЛЮЧАТЕЛЬ 40А ,2,16.12.18,39,Торговый дом ЭНСИ ТОО,Север
2013000516,ZBE101,БЛОК-КОНТ. ДЛЯ ВИНТ. КРЕП ,5,16.12.18,9,Торговый дом ЭНСИ ТОО,Север
2013000516,XB4BVB4,СИГНАЛЬНАЯ ЛАМПА ,2,16.12.18,11,Торговый дом ЭНСИ ТОО,Север
2013000516,ABL1REM24042,БЛОК ПИТАНИЯ 24В. 100ВТ.4.2А,4,16.12.18,131,Торговый дом ЭНСИ ТОО,Север
2013000516,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,20,16.12.18,223,Торговый дом ЭНСИ ТОО,Север
2013000516,ZBY6101,ДЕРЖАТЕЛЬ МАРКИРОВКИ + МА ,10,16.12.18,9,Торговый дом ЭНСИ ТОО,Север
2013000516,ZBY9330,ПЛАСТИНА С МАРКИР. АВАР. ,10,16.12.18,16,Торговый дом ЭНСИ ТОО,Север
2013000516,XVMB2RGSB,СВЕТ.КОЛОННА 45ММ КР.ЗЕЛ. ,2,16.12.18,65,Торговый дом ЭНСИ ТОО,Север
2013000516,XB4BD21,ПЕРЕКЛЮЧАТЕЛЬ ,4,16.12.18,34,Торговый дом ЭНСИ ТОО,Север
2013000516,XB4BVB3,СИГНАЛЬНАЯ ЛАМПА ,2,16.12.18,11,Торговый дом ЭНСИ ТОО,Север
2013000516,XB4BVB5,СИГНАЛЬНАЯ ЛАМПА ,2,16.12.18,11,Торговый дом ЭНСИ ТОО,Север
2013000516,ATV312H075N4,ПРЕОБР ЧАСТОТЫ ATV312 0.7 ,1,16.12.18,186,Торговый дом ЭНСИ ТОО,Север
2013000516,23865,АВТ. ВЫКЛ. C60A 2П 16A  C ,2,16.12.18,18,Торговый дом ЭНСИ ТОО,Север
2013000516,24073,АВТ. ВЫКЛ. C60N 2П  3A B ,4,16.12.18,174,Торговый дом ЭНСИ ТОО,Север
2013000516,04202,2 ШИНКИ ЗАЗЕМЛЕНИЯ. 12 МОДУЛЕЙ,2,16.12.18,44,Торговый дом ЭНСИ ТОО,Север
2013000516,04210,КОМПЛ. ШИНКИ ЗАНУЛЕНИЯ ,2,16.12.18,4,Торговый дом ЭНСИ ТОО,Север
2013000516,AB1B510,ПОЛОСА С МАРКИРОВКОЙ 1 A ,100,16.12.18,22,Торговый дом ЭНСИ ТОО,Север
2013000516,AB1B520,ПОЛОСА С МАРКИРОВКОЙ 11 A ,100,16.12.18,23,Торговый дом ЭНСИ ТОО,Север
2013000516,AB1FUSE435U5XB,КЛЕММА ДЛЯ ПРЕДОХР. 5X20 ,10,18.12.18,87,Торговый дом ЭНСИ ТОО,Север
2013001138,ATV312HU40N4,ПРЕОБР ЧАСТОТЫ ATV312 4КВ ,4,18.12.18,1546,ЭНСИ технологии,Север
2013001157,LC1E65M5,3П КОНТАКТОР TESYS E 30KW 400V AC3 220VA,2,18.12.18,65,ЭНСИ технологии,Север
2013001157,ABL1A01,УГЛОВОЙ КРОНШТЕЙН ,5,18.12.18,17,ЭНСИ технологии,Север
2013001157,ABL1A02,ЗАЩЁЛКИВАЮЩАЯСЯ ПЛАТА ДЛЯ DIN-РЕЙКИ 35ММ,10,18.12.18,33,ЭНСИ технологии,Север
2013001157,ABL1REM24062,БЛОК ПИТАНИЯ 24В. 150ВТ.6.2А,2,18.12.18,101,ЭНСИ технологии,Север
2013001157,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,10,18.12.18,148,ЭНСИ технологии,Север
2013001157,ZBY9330,ПЛАСТИНА С МАРКИР. АВАР. ,10,18.12.18,21,ЭНСИ технологии,Север
2013001157,XVMB2RGSB,СВЕТ.КОЛОННА 45ММ КР.ЗЕЛ. ,2,18.12.18,84,ЭНСИ технологии,Север
2013001157,XB5KSB,ЗВОНОК 80ДБ ДИАМЕТРОМ 22М ,2,18.12.18,94,ЭНСИ технологии,Север
2013001157,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,50,18.12.18,145,ЭНСИ технологии,Север
2013001157,VW3A8306TF10,Т-образный ответвитель Mo ,10,18.12.18,267,ЭНСИ технологии,Север
2013001157,AB1FU10135U,ДЕРЖА ПРЕД БЕЗ ИНД ,50,18.12.18,202,ЭНСИ технологии,Север
2013001157,AB1AB8M35,КЛЕММНЫЕ КОМПОНЕНТЫ ,100,18.12.18,135,ЭНСИ технологии,Север
2013001157,AB1FUSE435U5X,КЛЕММНИК ВИНТ.4ММ2.С ДЕРЖАТЕЛЕМ-РАЪЕД ПЛАВКОГО ПРЕ,50,18.12.18,373,ЭНСИ технологии,Север
2013001157,AB1VV235U,КЛЕММА ,100,18.12.18,94,ЭНСИ технологии,Север
2013001157,DZ5CE007D,ИЗОЛИР. КАБЕЛЬН. ОКОНЕЧНИ ,1000,18.12.18,56,ЭНСИ технологии,Север
2013001157,DZ5CE010D,ИЗОЛИР. КАБЕЛЬН. ОКОНЕЧНИ ,1000,18.12.18,56,ЭНСИ технологии,Север
2013001157,DZ5CE015D,ИЗОЛИР. КАБЕЛЬН. ОКОНЕЧНИ ,1000,18.12.18,56,ЭНСИ технологии,Север
2013001157,DZ5CE025D,ИЗОЛИР. КАБЕЛЬН. ОКОНЕЧНИ ,1000,18.12.18,56,ЭНСИ технологии,Север
2013001218,VJCNS101111,ЛИЦЕНЗИЯ VIJEO CITECT ПОЛНАЯ НА 150 Т.,1,18.12.18,2021,ЭНСИ технологии,Север
2013001218,VJC109922,Vijeo Citect Box с USB ключом (Vijeo Citect CD. OF,1,18.12.18,90,ЭНСИ технологии,Север
2013000874,RXM4AB2BD,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,10,20.12.18,68,ЭНСИ технологии,Север
2013000874,RXZE2M114M,ПРОСТАЯ КОЛОДКА С КОМБИНИ ,10,20.12.18,42,ЭНСИ технологии,Север
2013000874,ABL1REM24042,БЛОК ПИТАНИЯ 24В. 100ВТ.4.2А,1,20.12.18,42,ЭНСИ технологии,Север
2013000874,XS118BLPAL2,ИНДУКТИВНЫЙ ЦИЛИНДРИЧЕСКИ ,20,20.12.18,287,ЭНСИ технологии,Север
2013000874,RSB1A160BD,РЕЛЕ РСВ 1CO  24В ПОСТ.ТОК,250,20.12.18,697,ЭНСИ технологии,Север
